Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3jeBu7SFfHxye9DU8HPD9S,Never Enough,"Cover Sessions, Vol. 5",Boyce Avenue,1/24/2020,206910,41,FALSE,,2023-03-02T03:04:34Z,acoustic pop,3 Peace Records,0.612,0.282,1,-8.643,1,0.0381,0.829,0.00000109,0.101,0.304,130.074,4
spotify:track:5V7mTIcXVU9k2JNu0mE6vy,Fall for You (Acoustic),A Naked Twist in My Story,Secondhand Serenade,2012,176946,60,FALSE,,2023-03-02T02:59:32Z,emo,Secondhand Serenade Inc,0.433,0.307,0,-8.796,1,0.0327,0.65,0,0.0635,0.378,178.114,4
spotify:track:2tGvwE8GcFKwNdAXMnlbfl,happier,SOUR,Olivia Rodrigo,5/21/2021,175933,86,TRUE,,2023-03-02T02:53:21Z,,Olivia Rodrigo PS,0.395,0.443,6,-9.72,1,0.133,0.765,0.00000967,0.0839,0.338,168.924,3
spotify:track:3IOQZRcEkplCXg6LofKqE9,Iron Man - 2012 - Remaster,Paranoid (Remaster),Black Sabbath,9/18/1970,355303,74,FALSE,,2023-02-27T01:08:39Z,"metal,heavy metal,rock,stoner rock,doom metal,hard rock",Rhino/Warner Records,0.336,0.792,9,-10.875,1,0.084,0.00351,0.00175,0.0437,0.427,155.587,4
spotify:track:7hsMvQfbErJ82LNq1kCwsf,Bleed It Dry,Fortress,Alter Bridge,1/1/2013,284859,32,FALSE,,2023-02-27T01:01:02Z,"post-grunge,alternative metal,hard rock",ALTER BRIDGE (AB2),0.381,0.973,10,-4.727,0,0.148,0.000102,0.0000208,0.381,0.255,164.071,3
spotify:track:4jfrFYcMWGojddctOCCSjL,The Memory Remains - Live with the SFSO,S&M,Metallica,11/23/1999,282373,39,FALSE,,2023-02-27T01:00:33Z,"metal,thrash metal,rock,heavy metal,hard rock",Blackened Recordings,0.326,0.975,1,-4.763,1,0.0868,0.000243,0.000476,0.962,0.324,76.444,4
spotify:track:7G7tgVYORlDuVprcYHuFJh,Don't Dream It's Over,Crowded House,Crowded House,1/1/1986,236933,86,FALSE,,2023-02-27T00:56:32Z,,Capitol Records,0.439,0.421,8,-17.227,1,0.0411,0.0148,0.0000488,0.0697,0.551,81.833,4
spotify:track:0ll8uFnc0nANY35E0Lfxvg,Somewhere Only We Know,Hopes And Fears,Keane,1/1/2004,236160,81,FALSE,,2023-02-27T00:56:07Z,,Universal-Island Records Ltd.,0.453,0.655,9,-4.22,1,0.0257,0.0794,0.00000706,0.0849,0.366,172.01,4
spotify:track:0PkTdAdHWz71Q7vlIUOvGu,Genie Medley,Aladdin Original Broadway Cast Recording,Alan Menken;Adam Jacobs;James Monroe Iglehart,1/1/2014,243746,28,FALSE,,2023-02-25T15:48:55Z,musicals,Walt Disney Records,0.585,0.312,9,-12.046,0,0.259,0.841,0,0.447,0.664,139.472,4
spotify:track:6uKZrDXvnoithYR0eGZBPJ,You’re Beautiful,"Cover Sessions, Vol. 6",Boyce Avenue,5/15/2020,202033,49,FALSE,,2023-02-24T01:40:35Z,acoustic pop,3 Peace Records,0.668,0.271,1,-8.295,1,0.0274,0.798,0,0.0972,0.353,80.388,4
spotify:track:5GmYmCo9mIXOIInvcWWTmA,My Immortal,"Cover Sessions, Vol. 6",Boyce Avenue,5/15/2020,255034,41,FALSE,,2023-02-24T01:34:34Z,acoustic pop,3 Peace Records,0.336,0.243,4,-7.718,1,0.0338,0.878,0,0.102,0.0762,149.352,4
spotify:track:52J3WARiRHMtXbFXUWrVgu,Someone You Loved,"Cover Sessions, Vol. 6",Boyce Avenue,5/15/2020,182442,57,FALSE,,2023-02-22T05:34:23Z,acoustic pop,3 Peace Records,0.736,0.364,1,-5.966,1,0.0349,0.741,0,0.0932,0.371,110.023,4
spotify:track:0knwYd0kPonZMwaNWLLudK,Titanium,"Cover Sessions, Vol. 3",Boyce Avenue,4/28/2015,227562,57,FALSE,,2023-02-22T05:33:51Z,acoustic pop,3 Peace Records,0.804,0.547,4,-7.769,0,0.0665,0.193,0,0.0888,0.507,126.014,4
spotify:track:37bc0lXXN8Udi7IPwL58Hn,Time After Time,"Cover Sessions, Vol. 4",Boyce Avenue;Megan Davies;Jaclyn Davies,12/19/2017,222250,56,FALSE,,2023-02-22T05:33:18Z,acoustic pop,3 Peace Records,0.313,0.321,8,-8.713,1,0.0352,0.746,0,0.0948,0.243,53.845,4
spotify:track:210JCw2LbYD4YIs8GiZ9iP,Demons,"Cover Sessions, Vol. 3",Boyce Avenue;Jennel Garcia,4/28/2015,174174,59,FALSE,,2023-02-22T05:31:17Z,acoustic pop,3 Peace Records,0.678,0.351,0,-8.654,1,0.0266,0.747,0,0.355,0.569,90.032,4
spotify:track:4pc0NuIhf6lMeVV911JF7F,Words Darker Than Their Wings (Live),Live at the Royal Albert Hall Featuring the Parallax Orchestra,Alter Bridge;The Parallax Orchestra,9/7/2018,323561,37,FALSE,,2023-02-22T05:29:58Z,"post-grunge,alternative metal,hard rock",Napalm Records Handels GmbH,0.287,0.867,4,-5.834,1,0.045,0.000223,0.000287,0.993,0.161,160.093,3
spotify:track:66AsgHbaIWGklg0QnGKl7y,Words Darker Than Their Wings,AB III,Alter Bridge,1/1/2010,323679,35,TRUE,,2023-02-22T05:29:56Z,"post-grunge,alternative metal,hard rock",Unknown,0.376,0.885,4,-5.321,1,0.0393,0.000161,0.0000149,0.122,0.272,156.968,3
spotify:track:5oF4far4sauCVdhsASEFqb,Nightrain - Live,Made In Stoke 24.7.11 (Live),Slash;Myles Kennedy,11/14/2011,302266,35,FALSE,,2023-02-22T05:21:32Z,hard rock,Mercury Studios,0.21,0.98,1,-5.675,1,0.0839,0.00445,0.0147,0.955,0.246,157.75,4
spotify:track:7zT3qNDdUvrNSj0163yrkR,Civil War - Live,Made In Stoke 24.7.11 (Live),Slash;Myles Kennedy,11/14/2011,486346,42,FALSE,,2023-02-22T02:08:31Z,hard rock,Mercury Studios,0.176,0.881,10,-6.919,0,0.127,0.0269,0.00144,0.736,0.114,147.194,4
spotify:track:202gGTKLdiuM9wZQGmO21m,Sweet Child O' Mine - Live,Made In Stoke 24.7.11 (Live),Slash;Myles Kennedy,11/14/2011,388853,42,FALSE,,2023-02-22T01:54:01Z,hard rock,Mercury Studios,0.358,0.94,6,-6.686,1,0.0704,0.0295,0.00651,0.933,0.442,128.797,4
spotify:track:3QGsuHI8jO1Rx4JWLUh9jd,Treat You Better,Illuminate,Shawn Mendes,4/20/2017,187973,95,FALSE,,2023-02-22T00:31:33Z,,Island Records,0.443,0.82,10,-4.091,0,0.34,0.107,0,0.107,0.771,82.697,4
spotify:track:1MSM3Fo2fvnwVqMcz8Jhjq,Cecilia And The Satellite,Andrew McMahon In The Wilderness,Andrew McMahon in the Wilderness,10/13/2014,223879,59,FALSE,,2023-02-22T00:28:48Z,,Vanguard,0.381,0.844,5,-7.123,1,0.144,0.0131,0,0.318,0.239,194,4
spotify:track:1EAgPzRbK9YmdOESSMUm6P,Home,The World From The Side Of The Moon,Phillip Phillips,1/1/2012,210173,74,FALSE,,2023-02-21T23:58:34Z,folk pop,19 Recordings/Interscope,0.606,0.826,0,-6.04,1,0.0307,0.0256,0.0000157,0.117,0.332,121.036,4
spotify:track:7DnAm9FOTWE3cUvso43HhI,Sweet but Psycho,Heaven & Hell,Ava Max,9/18/2020,187436,86,FALSE,,2023-02-21T23:58:19Z,,Atlantic Records,0.72,0.706,1,-4.719,1,0.0473,0.0684,0,0.166,0.62,133.002,4
spotify:track:0Cy7wt6IlRfBPHXXjmZbcP,Love Me Like You Do,Fifty Shades Freed (Original Motion Picture Soundtrack),Ellie Goulding,2/9/2018,253520,84,FALSE,,2023-02-21T23:56:02Z,,Republic/Universal/FSF,0.489,0.597,5,-6.633,0,0.0292,0.27,0,0.105,0.323,95.013,4
spotify:track:7D49Iig0avHre9RFSUMkd2,I Lived,Native,OneRepublic,1/1/2014,234546,64,FALSE,,2023-02-21T23:55:24Z,,Mosley / Interscope,0.598,0.854,9,-5.429,1,0.0436,0.0746,0,0.278,0.311,119.976,4
spotify:track:6pRPoKyrZ2VNlgpvU6wwNB,Blackbird,Blackbird,Alter Bridge,10/5/2007,478133,54,FALSE,,2023-02-21T00:28:07Z,"post-grunge,alternative metal,hard rock",AB2/Universal Records,0.279,0.809,6,-4.717,0,0.0447,0.00496,0.0126,0.116,0.131,149.459,3
spotify:track:5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,Back from the Edge,James Arthur,10/28/2016,211477,87,FALSE,,2023-02-21T00:17:45Z,soft pop,Columbia,0.358,0.557,10,-7.398,1,0.059,0.695,0,0.0902,0.494,85.043,4
spotify:track:630sXRhIcfwr2e4RdNtjKN,Rewrite The Stars,Rewrite The Stars,Zac Efron;Zendaya,11/17/2017,217440,79,FALSE,,2023-02-21T00:11:56Z,musicals,Atlantic Records,0.684,0.619,10,-7.005,1,0.0386,0.0716,0,0.122,0.284,125.046,4
spotify:track:4fV8zuE5GmRCjzl8b3JUgg,2%,see you later,Jenna Raine,2/11/2022,207740,47,FALSE,,2023-02-21T00:04:50Z,,Warner Records,0.648,0.54,2,-5.338,1,0.0318,0.339,0,0.0661,0.358,106.08,4
spotify:track:1mKXFLRA179hdOWQBwUk9e,Just Give Me a Reason (feat. Nate Ruess),The Truth About Love,P!nk;Nate Ruess,9/18/2012,242721,91,FALSE,,2023-02-21T00:04:44Z,,RCA Records Label,0.778,0.547,2,-7.273,1,0.0489,0.344,0.000306,0.132,0.442,95,4
spotify:track:6XZ9YB13hHzM62UkVPm0oi,You And Me - Extended Wedding Song Version,Who We Are (Expanded Edition),Lifehouse,6/18/2007,317960,43,FALSE,,2023-02-21T00:03:17Z,post-grunge,Geffen,0.182,0.445,7,-7.631,1,0.0324,0.0204,0,0.157,0.315,46.739,4
spotify:track:6ovZ61WWdSvOo6fIN18Rzo,By Your Side,Smoke & Mirrors (Deluxe),Lifehouse,2010,249213,32,FALSE,,2023-02-21T00:02:54Z,post-grunge,Geffen,0.661,0.84,2,-4.23,1,0.03,0.215,0.00000486,0.152,0.743,125.986,4
spotify:track:7AsqUKKbPMxOFNIbRLBxHt,Halfway Gone,Smoke & Mirrors (Deluxe),Lifehouse,2010,195306,60,FALSE,,2023-02-21T00:02:00Z,post-grunge,Geffen,0.543,0.919,1,-4.831,0,0.0415,0.000449,0,0.243,0.498,125.023,4
spotify:track:2i0AUcEnsDm3dsqLrFWUCq,Tonight Tonight,Whatever,Hot Chelle Rae,11/25/2011,200466,72,FALSE,,2023-02-20T02:31:59Z,,RCA Records Label,0.686,0.783,4,-4.977,1,0.119,0.0764,0,0.163,0.814,99.978,4
spotify:track:0sNKiz82ATCvT3f3XVVUUj,Why Don't You Get A Job,Americana,The Offspring,11/16/1998,172466,80,TRUE,,2023-02-20T02:26:32Z,"punk,skate punk",Concord Records,0.766,0.882,5,-4.478,1,0.0719,0.0674,0.0000023,0.281,0.544,107.932,4
spotify:track:1JLn8RhQzHz3qDqsChcmBl,I Want to Know What Love Is - 1999 Remaster,Agent Provocateur,Foreigner,1984,304786,88,FALSE,,2023-02-20T02:24:51Z,"aor,classic rock",Atlantic Records,0.477,0.471,6,-10.036,1,0.0277,0.193,0.00000176,0.131,0.423,81.204,4
spotify:track:5BnFZLH99sYav2cxJFGO2n,Gone Away - 1997,Ixnay On The Hombre,The Offspring,2/4/1997,268826,74,FALSE,,2023-02-20T02:16:11Z,"punk,skate punk",Concord Records,0.45,0.945,3,-3.995,1,0.0806,0.012,0.00687,0.0683,0.294,111.342,4
spotify:track:0qcr5FMsEO85NAQjrlDRKo,"Let It Go - From ""Frozen""/Soundtrack Version",Frozen (Original Motion Picture Soundtrack / Deluxe Edition),Idina Menzel,1/1/2013,223840,80,FALSE,,2023-02-18T14:48:36Z,musicals,Walt Disney Records,0.543,0.485,8,-6.79,1,0.0305,0.555,0,0.12,0.372,136.961,4
spotify:track:5E8yddtSG3sH4hw2SfwcgW,Can You Feel the Love Tonight,The Lion King,Joseph Williams;Sally Dworsky;Nathan Lane;Ernie Sabella;Kristle Edwards,1/1/1994,177786,64,FALSE,,2023-02-18T06:13:02Z,,Walt Disney Records,0.316,0.132,5,-19.31,1,0.0542,0.792,0,0.57,0.463,78.933,4
spotify:track:0hfFDkS845UKM3BIKXmFBo,Her Voice,The Little Mermaid: Original Broadway Cast Recording,Sean Palmer as Prince Eric,2/26/2008,195946,39,FALSE,,2023-02-18T06:10:07Z,musicals,Walt Disney Records,0.31,0.136,2,-17.705,1,0.0372,0.813,0,0.115,0.212,134.058,4
spotify:track:0PKmDncVOiNQLO6D1P6PXi,I Won't Say (I'm In Love),Hercules (Original Motion Picture Soundtrack),Susan Egan;Cheryl Freeman;LaChanze;Vaneese Thomas;Lillias White;Disney,1/1/1997,140226,74,FALSE,,2023-02-18T06:03:23Z,,Walt Disney Records,0.684,0.481,0,-10.305,1,0.039,0.228,0,0.157,0.481,121.21,4
spotify:track:47BBI51FKFwOMlIiX6m8ya,I Want It That Way,Millennium,Backstreet Boys,5/18/1999,213306,88,FALSE,,2023-02-18T06:02:25Z,,Jive,0.689,0.694,6,-5.83,0,0.027,0.257,0,0.148,0.482,99.039,4
spotify:track:3SP1LUtLle97QNFvFFopnG,Already Over,End Of Silence,Red,6/6/2006,264946,51,FALSE,,2023-02-16T05:47:42Z,"christian rock,christian alternative rock",Essential Records,0.419,0.673,5,-6.577,0,0.0391,0.00295,0,0.0943,0.17,103.017,4
spotify:track:0CbDc6JeCKQGYVAI89abdm,Truth Be Told,Brand New,Matthew West,2/14/2020,219426,58,FALSE,,2023-02-15T02:26:37Z,"christian,ccm,worship,christian pop,christian alternative rock",Essential Records,0.618,0.591,11,-7.666,1,0.0364,0.291,0,0.121,0.451,125.969,4
spotify:track:3qXsX3mYSsD1DmAvc3PE3N,Love You Anyway,Love You Anyway,Luke Combs,2/10/2023,229424,59,FALSE,,2023-02-15T01:07:23Z,country,River House Artists/Columbia Nashville,0.532,0.489,4,-7.419,1,0.0311,0.149,0,0.237,0.32,139.807,4
spotify:track:5lF0pHbsJ0QqyIrLweHJPW,Burn,Halcyon Nights,Ellie Goulding,10/12/2012,231213,81,FALSE,,2023-02-11T15:40:45Z,,UMC (Universal Music Catalogue),0.313,0.76,10,-5.049,0,0.0616,0.3,0,0.105,0.343,86.735,4
spotify:track:5ff4h9mRnDDG84NSA4TNki,Holiday,Pawns & Kings,Alter Bridge,10/14/2022,238467,40,TRUE,,2023-02-11T15:33:56Z,"post-grunge,alternative metal,hard rock",Napalm Records Handels GmbH,0.457,0.94,8,-5.624,1,0.11,0.0000204,0,0.301,0.463,140.089,4
spotify:track:1tvwBvLun5paMzlwaW8q1q,"Mighty To Save - Live At Sydney Entertainment Centre, Sydney, Australia/2006",From The Inside Out,Hillsong Worship,1/1/2011,406774,1,FALSE,,2023-02-09T20:46:24Z,"worship,christian,pop worship,ccm,gospel",Sparrow,0.451,0.782,9,-6.92,1,0.0457,0.0757,0,0.0818,0.245,146.042,4
spotify:track:2CIsr5cqDJeWffps0vtNeq,Rain,Full Circle,Creed,1/1/2009,208240,65,FALSE,,2023-02-09T00:58:46Z,post-grunge,The Bicycle Music Company,0.538,0.925,11,-3.178,1,0.0392,0.00209,0,0.258,0.443,98.016,4
spotify:track:507bYMYfbm6sUS9iEAaeSd,Broken,Disclaimer II,Seether;Amy Lee,1/1/2004,258333,77,FALSE,,2023-02-09T00:57:44Z,"post-grunge,alternative metal,rock",Fantasy Records,0.448,0.61,3,-2.695,0,0.0342,0.0102,0.000491,0.135,0.214,123.762,4
spotify:track:4UzVcXufOhGUwF56HT7b8M,My Immortal,Fallen,Evanescence,3/4/2003,262533,80,FALSE,,2023-02-08T21:29:17Z,alternative metal,The Bicycle Music Company,0.19,0.265,9,-9.206,1,0.0356,0.863,0,0.134,0.101,79.012,4
spotify:track:7HJmJYQqBq2tn7RleFlun5,The Middle - Acoustic Version,Bleed American (Deluxe Edition),Jimmy Eat World,7/24/2001,190640,55,FALSE,,2023-02-08T21:27:55Z,"emo,pop punk",Geffen,0.787,0.316,2,-7.556,1,0.0388,0.365,0,0.0845,0.738,147.521,4
spotify:track:3Effll2C7OnP2isgbVPJje,The Good Left Undone,The Sufferer & The Witness,Rise Against,1/1/2006,181453,1,FALSE,,2023-02-08T21:24:21Z,"punk,hardcore punk",Geffen,0.179,0.979,1,-3.803,0,0.145,0.000212,0.00000172,0.131,0.524,197.022,5
spotify:track:2A6yzRGMgSQCUapR2ptm6A,True Colors,True Colors,Cyndi Lauper,10/14/1986,227590,72,FALSE,,2023-02-08T03:17:31Z,,Epic,0.397,0.207,0,-13.155,1,0.0331,0.701,0.0000307,0.116,0.268,171.282,4
spotify:track:3U4isOIWM3VvDubwSI3y7a,All of Me,Love In The Future (Expanded Edition),John Legend,8/30/2013,269556,88,FALSE,,2023-02-07T05:58:47Z,"soft pop,neo soul",G.O.O.D. Music/Columbia,0.422,0.264,8,-7.064,1,0.0322,0.922,0,0.132,0.331,119.93,4
spotify:track:6rqkwoZu5oX5hugeyiJCM8,Follow You Down,Congratulations I'm Sorry,Gin Blossoms,1/1/1996,270066,67,FALSE,,2023-02-07T05:55:04Z,,A&M,0.461,0.924,4,-7.047,0,0.0449,0.0123,0,0.0342,0.68,155.829,4
spotify:track:0gZp88SA5OcujHLDGkxtI3,Only One,Ocean Avenue,Yellowcard,1/1/2003,257399,71,FALSE,,2023-02-07T01:40:49Z,"pop punk,punk,emo",Capitol Records,0.477,0.907,1,-4.814,0,0.0899,0.00008,0.0000782,0.149,0.304,81.291,4
spotify:track:0NpjAPnOKmOU7AvquLRgKP,Jesus or a Gun,Sunburn,Fuel,3/31/1998,238800,38,FALSE,,2023-02-06T22:31:45Z,post-grunge,Epic,0.365,0.941,7,-5.591,1,0.0599,0.0000227,0.000438,0.119,0.499,162.921,4
spotify:track:2OMqSRS11ly56zg9u5za6c,Still Waiting,Does This Look Infected?,Sum 41,1/1/2002,158733,71,TRUE,,2023-02-06T22:29:20Z,"pop punk,punk,skate punk",Island Records,0.431,0.95,7,-4.918,1,0.26,0.00105,0.0000363,0.272,0.562,191.941,4
spotify:track:48RrDBpOSSl1aLVCalGl5C,The Monster,The Marshall Mathers LP2,Eminem;Rihanna,11/5/2013,250188,86,TRUE,,2023-02-03T18:45:11Z,"rap,hip hop",Eminem Catalog PS,0.781,0.853,1,-3.68,0,0.0714,0.0526,0,0.12,0.626,110.046,4
spotify:track:3cfOd4CMv2snFaKAnMdnvK,All Star,Astro Lounge,Smash Mouth,6/8/1999,200373,84,FALSE,,2023-02-03T18:45:05Z,,Interscope,0.731,0.867,11,-5.881,1,0.032,0.0394,0,0.0861,0.776,104.02,4
spotify:track:57trQKFZdJxHia4sMJioWk,Sister Christian,Midnight Madness,Night Ranger,1/1/1983,302933,67,FALSE,,2023-02-03T07:11:52Z,"glam metal,aor,arena rock,hard rock",Geffen*,0.448,0.35,5,-16.239,1,0.0393,0.147,0.00000227,0.0842,0.234,177.279,4
spotify:track:2e8F1M3b7dI2GDUDZh6c9l,This is War,Pawns & Kings,Alter Bridge,10/14/2022,243622,43,FALSE,,2023-02-02T03:23:22Z,"post-grunge,alternative metal,hard rock",Napalm Records Handels GmbH,0.376,0.932,3,-5.342,1,0.0984,0.00000499,0.0000213,0.318,0.319,163.956,4
spotify:track:4dygMGhvfENVhwRXmAscbl,Chariot,Chariot,Gavin DeGraw,7/21/2003,239173,54,FALSE,,2023-02-02T03:19:57Z,,J Records,0.28,0.779,7,-5.104,1,0.0513,0.0435,0,0.37,0.345,167.134,4
spotify:track:6Oym6t2GFmguqYfCJjQl96,Breathing,No Name Face,Lifehouse,2000,265400,45,FALSE,,2023-02-02T03:19:53Z,post-grunge,Geffen,0.503,0.816,2,-6.146,0,0.0309,0.0564,0,0.363,0.625,144.898,4
spotify:track:5IMtdHjJ1OtkxbGe4zfUxQ,Escape (The Pina Colada Song),Partners In Crime,Rupert Holmes,1/1/1979,276493,79,FALSE,,2023-02-02T03:14:53Z,yacht rock,Geffen*,0.835,0.509,0,-13.668,1,0.0548,0.469,0.00000411,0.0436,0.949,138.711,4
spotify:track:6UwxHDz7vGUhbDSevNUUcj,Hymn Of Heaven,Hymn Of Heaven,Phil Wickham,6/25/2021,267773,60,FALSE,,2023-02-02T00:52:55Z,"worship,christian,ccm",Fair Trade/Columbia,0.455,0.46,4,-6.661,1,0.0315,0.32,0,0.0996,0.211,70.942,4
spotify:track:2EoOZnxNgtmZaD8uUmz2nD,Black Hole Sun,Superunknown (Deluxe Edition),Soundgarden,3/9/1994,318586,80,FALSE,,2023-02-01T21:04:02Z,"grunge,post-grunge,hard rock",Geffen,0.35,0.828,6,-5.373,1,0.041,0.000217,0.000161,0.0774,0.147,105.435,4
spotify:track:3cHyrEgdyYRjgJKSOiOtcS,Timber,Global Warming: Meltdown (Deluxe Version),Pitbull;Kesha,2012,204134,88,FALSE,,2023-02-01T03:43:06Z,,Mr.305/Polo Grounds Music/RCA Records,0.581,0.963,11,-4.087,1,0.0981,0.0295,0,0.139,0.788,129.992,4
spotify:track:0BQp2g79dvZwnoJooY3XmT,The Difference,More Than You Think You Are,Matchbox Twenty,11/1/2002,249390,42,FALSE,,2023-01-31T06:14:09Z,post-grunge,Atlantic Records,0.495,0.808,7,-4.733,1,0.029,0.0187,0,0.107,0.351,101.818,4
spotify:track:64XSAtXpCJUmadm3fkpH4z,Back 2 Good,Yourself or Someone Like You,Matchbox Twenty,10/1/1996,340173,65,FALSE,,2023-01-31T06:13:49Z,post-grunge,Lava/Atlantic,0.559,0.504,7,-9.455,1,0.0246,0.106,0,0.13,0.479,89.051,4
spotify:track:0hu4ZK2oYSUnvIzo8JZscj,These Hard Times,The Matchbox Twenty Collection,Matchbox Twenty,11/8/2013,229973,33,FALSE,,2023-01-31T06:13:41Z,post-grunge,Emblem / Atlantic,0.539,0.682,2,-7.355,1,0.0246,0.035,0,0.106,0.563,94.02,4
spotify:track:5WnNUwPQgpMxdCuuU15TSX,Sleeping at the Wheel,North (Deluxe Edition),Matchbox Twenty,8/28/2012,228480,42,FALSE,,2023-01-31T06:13:09Z,post-grunge,Emblem/Atlantic,0.637,0.575,11,-9.615,1,0.0407,0.104,0.00479,0.115,0.345,111.957,4
spotify:track:5kDJvxVwV5JY1DpCrQRhRk,English Town,North (Deluxe Edition),Matchbox Twenty,8/28/2012,277013,31,FALSE,,2023-01-31T06:12:55Z,post-grunge,Emblem/Atlantic,0.619,0.699,9,-6.862,0,0.034,0.141,0.00213,0.107,0.339,115.029,4
spotify:track:5CssLKLCmxLkxgmnv6rYDr,Put Your Hands Up,North (Deluxe Edition),Matchbox Twenty,8/28/2012,173120,38,FALSE,,2023-01-31T06:08:55Z,post-grunge,Emblem/Atlantic,0.636,0.798,2,-4.7,1,0.0422,0.000221,0.0000103,0.0315,0.86,122.004,4
spotify:track:7GvyJGfJjNQu0veYHIm3Vq,Breathe Again,AB III,Alter Bridge,1/1/2010,261599,31,TRUE,,2023-01-31T06:03:32Z,"post-grunge,alternative metal,hard rock",Unknown,0.299,0.945,3,-3.929,1,0.0739,0.00013,0,0.0927,0.459,170.57,4
spotify:track:2m2FrjkQrHxEfFxHujRqVo,Never Be The Same,Innocence & Instinct,Red,8/25/2009,229040,43,FALSE,,2023-01-31T01:38:55Z,"christian rock,christian alternative rock",Essential Records,0.361,0.873,1,-3.914,1,0.0787,0.000224,0,0.134,0.282,155.895,4
spotify:track:3pRaLNL3b8x5uBOcsgvdqM,Hallelujah,Grace,Jeff Buckley,1994,413813,73,FALSE,,2023-01-29T17:53:55Z,,Columbia/Legacy,0.324,0.136,0,-10.33,1,0.0318,0.931,0.00117,0.176,0.0831,97.256,3
spotify:track:02ZdZqhpfrPnxwyakXgxB8,Lump,The Presidents of The United States of America: Ten Year Super Bonus Special Anniversary Edition,The Presidents Of The United States Of America,1/1/1995,134200,8,FALSE,,2023-01-29T17:28:32Z,"grunge,alternative rock",PUSA Music,0.507,0.882,6,-3.917,1,0.0337,0.0053,0,0.177,0.907,142.398,4
spotify:track:4JlKk8J0Q7IdNchS0iJRSj,Everlasting,Rising Up,Polock,1/1/2014,185477,0,FALSE,,2023-01-29T17:28:08Z,,Mushroom Pillow,0.646,0.83,2,-5.72,1,0.0317,0.00431,0.00116,0.108,0.664,112,4
spotify:track:6lSr3iZTC144PKhvbPFzMp,Blurry,Come Clean,Puddle Of Mudd,1/1/2001,304000,72,FALSE,,2023-01-28T23:52:26Z,post-grunge,Flawless Records,0.432,0.938,3,-4.507,0,0.0543,0.00805,0,0.138,0.522,157.447,4
spotify:track:5OusUgzHz6Ulb3GZT7WUo5,Watching You,If You're Going Through Hell,Rodney Atkins,7/18/2006,235426,71,FALSE,,2023-01-28T23:41:34Z,"country,acoustic country",Curb Records,0.625,0.848,2,-4.008,1,0.0314,0.105,0,0.23,0.716,137.993,4
spotify:track:3loYYWdPlLiUCq1jiSPfT6,Kiss Tomorrow Goodbye,Tailgates & Tanlines,Luke Bryan,1/1/2011,203133,73,FALSE,,2023-01-28T23:41:03Z,"country,acoustic country",Capitol Nashville,0.572,0.937,5,-3.468,0,0.0365,0.00649,0,0.316,0.578,115.012,4
spotify:track:5kNe7PE09d6Kvw5pAsx23n,Die A Happy Man,Tangled Up,Thomas Rhett,1/1/2015,227426,76,FALSE,,2023-01-28T23:40:32Z,"country,acoustic country,pop country","The Valory Music Co., LLC",0.595,0.389,2,-9.245,1,0.0349,0.418,0.00000139,0.116,0.4,166.049,4
spotify:track:2afB4eV1KWBqLqFqME6PTh,Take My Name,For You,Parmalee,7/30/2021,157906,0,FALSE,,2023-01-28T23:34:45Z,country,Stoney Creek Records,0.559,0.66,7,-4.143,1,0.0512,0.222,0,0.193,0.574,163.957,4
spotify:track:00KyYtT6NaXwbPecina5Pj,Famous Friends,Famous Friends,Chris Young;Kane Brown,8/6/2021,166506,65,FALSE,,2023-01-28T23:31:31Z,"country,acoustic country,pop country",RCA Records Label Nashville,0.535,0.859,6,-2.922,1,0.0344,0.0528,0,0.32,0.698,102.008,4
spotify:track:4ZF2WDTBVFihfTkxfme8JE,Kiss Tomorrow Goodbye,Tailgates & Tanlines,Luke Bryan,8/9/2011,203133,0,FALSE,,2023-01-28T23:26:41Z,"country,acoustic country",Capitol Nashville,0.571,0.937,5,-3.467,0,0.0365,0.0064,0,0.316,0.584,115.013,4
spotify:track:2PpNgmrS9mAyrkRAwn6YPq,Rainbow in the Dark,Holy Diver,Dio,1983,256933,67,FALSE,,2023-01-28T23:17:27Z,"heavy metal,metal,hard rock,glam metal",Rhino/Warner Records,0.512,0.947,9,-5.659,0,0.0401,0.000692,0.114,0.0283,0.612,117.461,4
spotify:track:0cuq829zRNq4AEdmDJA4aw,Two Princes,Pocket Full Of Kryptonite (Anniversary Edition),Spin Doctors,1991,256946,80,FALSE,,2023-01-28T23:14:50Z,,Epic/Legacy,0.544,0.905,7,-10.732,1,0.0646,0.00165,0.00000197,0.0532,0.825,103.594,4
spotify:track:54DH1W2U8xk5I3d6aEdXLM,Don't Fight It,Feeding The Wolves (Deluxe Version),10 Years,1/1/2010,221653,49,FALSE,,2023-01-28T23:09:04Z,"post-grunge,alternative metal",Universal Records,0.409,0.738,4,-4.582,0,0.0353,0.0204,0,0.34,0.359,153.955,4
spotify:track:12C6ufD5zOWsQGHQY7aXRM,The Violence,Wolves,Rise Against,6/9/2017,228720,59,FALSE,,2023-01-28T17:25:28Z,"punk,hardcore punk",Virgin Records (US1A),0.294,0.92,10,-2.471,0,0.0635,0.0000411,0.000232,0.0804,0.582,184.007,4
